node_id,community_id
5287516,0
5287916,0
5288383,0
5288546,0
5289355,0
5289544,0
529300,0
5293677,0
529469,0
5296799,0
5299016,0
529930,0
5301144,0
5302665,0
5305038,0
5307499,0
5308376,0
5308418,0
5310841,0
531341,0
5314276,0
5315193,0
531533,0
5320328,0
532086,0
5324134,0
5324410,0
5325050,0
5325260,0
5325559,0
5328470,0
5328559,0
5329054,0
5332672,0
5333227,0
5334196,0
5334201,0
5334390,0
5334431,0
5335009,0
5335118,0
5337628,0
5337641,0
5337864,0
533848,0
533858,0
5340085,0
5340373,0
5340441,0
5340447,0
5343548,0
534433,0
5344424,0
5345464,0
5347866,0
534982,0
535073,0
5357850,0
5359228,0
5359275,0
5359827,0
536836,0
537085,0
5377639,0
5377841,0
5379543,0
537973,0
5379871,0
5379943,0
5382176,0
5382187,0
5382202,0
5382204,0
5382210,0
5382213,0
5382215,0
5382218,0
5382224,0
5382225,0
5382226,0
5382229,0
5382230,0
538254,0
538309,0
53881,0
5388190,0
539350,0
5395368,0
5395821,0
5395822,0
5395823,0
5395824,0
5395825,0
5395826,0
5395827,0
5395831,0
5395832,0
5395833,0
5395835,0
5395836,0
5395838,0
5395846,0
5395855,0
5395858,0
5395859,0
5395861,0
5395862,0
5395863,0
5395864,0
5395866,0
5395870,0
5395872,0
5395873,0
5395875,0
5396075,0
5397562,0
5398363,0
5398593,0
5399675,0
5400981,0
5401002,0
5403263,0
540347,0
540460,0
5407185,0
540719,0
5407465,0
540796,0
5408179,0
5408219,0
5408244,0
5409425,0
5409718,0
5411333,0
541224,0
5415623,0
541572,0
5415820,0
5416050,0
5417677,0
5417831,0
5419344,0
5419463,0
5423587,0
5424979,0
5425411,0
5426066,0
5429991,0
5430055,0
5433409,0
5433702,0
5433936,0
5434051,0
5435971,0
5435993,0
5436410,0
5438519,0
5438695,0
5441075,0
5445230,0
5445362,0
5445438,0
545201,0
54537,0
5457847,0
5458030,0
5458035,0
5458036,0
5458040,0
5458042,0
5458047,0
5458052,0
5458053,0
5458055,0
5458058,0
5458239,0
5458241,0
5458242,0
5458249,0
5458250,0
5458252,0
5458258,0
5458261,0
5458271,0
5458272,0
5458301,0
5458302,0
5458303,0
5458311,0
5458318,0
5458319,0
5458321,0
5458326,0
5458328,0
5458330,0
5458334,0
5458339,0
5458341,0
5458342,0
5458345,0
5458353,0
5458355,0
5458357,0
5458669,0
5459018,0
54603,0
546108,0
5464174,0
546418,0
5464237,0
5466736,0
5469845,0
5469966,0
546998,0
5471005,0
5471016,0
5471710,0
5474777,0
5475544,0
5475686,0
5476659,0
5478716,0
5479103,0
5479104,0
5482498,0
548277,0
5483003,0
5483491,0
5483678,0
548392,0
5485732,0
5486220,0
5487904,0
5488086,0
5490997,0
5491143,0
5492247,0
549275,0
5492751,0
549317,0
54949,0
5495394,0
5495536,0
5495541,0
5495565,0
5496175,0
54984,0
5499273,0
5501219,0
5505898,0
550636,0
550751,0
5508151,0
5509583,0
551046,0
5511118,0
5511585,0
551201,0
5513400,0
5514874,0
5519235,0
5519250,0
5519569,0
5519577,0
5523090,0
5523234,0
5523741,0
552470,0
552553,0
552692,0
5527873,0
5528742,0
5528746,0
55295,0
5532434,0
553375,0
5534447,0
5536008,0
5537332,0
5539133,0
55397,0
5540835,0
5540870,0
5541725,0
5541982,0
5543188,0
5543693,0
5543694,0
5545394,0
5545689,0
5546530,0
5547106,0
5547385,0
5548179,0
5549154,0
5549295,0
5549951,0
5551194,0
55556,0
5556,0
5556931,0
5557945,0
5558684,0
5562546,0
5564067,0
5565064,0
5566273,0
5566297,0
5567534,0
55685,0
5568527,0
5568599,0
5568717,0
55697,0
5571323,0
5571517,0
5573869,0
5576176,0
5576848,0
55774,0
557742,0
5578884,0
5582276,0
5582696,0
558275,0
5582998,0
5583376,0
5583590,0
5583825,0
558622,0
558656,0
5591801,0
5591834,0
559301,0
5597056,0
5598412,0
5600113,0
5603999,0
5606077,0
5606622,0
5607119,0
5607452,0
5609081,0
5611200,0
5611820,0
56133,0
5614295,0
5614810,0
5614990,0
5615300,0
5620186,0
5620439,0
5622043,0
5622271,0
5626717,0
5629924,0
5636525,0
5636979,0
5642594,0
56447,0
564490,0
56457,0
5647349,0
5648057,0
5672914,0
5674530,0
5675098,0
5675142,0
5675300,0
5676555,0
5676901,0
5677978,0
5678081,0
5678151,0
5678391,0
5680239,0
5680714,0
568785,0
56884,0
56918,0
5694092,0
5694111,0
5695057,0
5696165,0
5696171,0
5696863,0
5696864,0
5696866,0
5696910,0
5696916,0
5696924,0
5697135,0
5697268,0
5697296,0
5699001,0
5699031,0
5699101,0
5699124,0
5700810,0
5700828,0
5701066,0
5701234,0
5701317,0
5703676,0
5703710,0
5715249,0
571656,0
571853,0
572058,0
5720744,0
572125,0
5721827,0
5723244,0
5724114,0
572578,0
5726704,0
5726761,0
5727525,0
572928,0
5729659,0
5733496,0
5737459,0
5739371,0
5740091,0
5740241,0
5742926,0
5743499,0
5743604,0
5744739,0
5745510,0
574632,0
5748012,0
5750614,0
5754157,0
5754402,0
5756672,0
5757853,0
575814,0
57598,0
5760054,0
5760145,0
576131,0
5761832,0
5762252,0
5762774,0
5765167,0
5765191,0
5765206,0
5765667,0
5767813,0
576802,0
577378,0
5774263,0
5776112,0
5776504,0
5776672,0
5779500,0
5782620,0
578278,0
5782971,0
5783945,0
5786415,0
5787904,0
578796,0
5789808,0
5789872,0
5791784,0
5791954,0
5793490,0
5794436,0
57953,0
5798253,0
579964,0
5803330,0
580383,0
5811344,0
5812069,0
581228,0
5814089,0
581806,0
5823042,0
5823079,0
5823609,0
5823709,0
5825471,0
5828643,0
58297,0
583020,0
5832464,0
5833278,0
5833318,0
583601,0
5836504,0
5837550,0
5837562,0
5837567,0
5839967,0
5841372,0
584420,0
5844647,0
5846327,0
5847656,0
5848743,0
5850448,0
5850936,0
5851574,0
5855001,0
585528,0
5856283,0
5856296,0
5856609,0
5857685,0
5860777,0
586116,0
586280,0
5866645,0
5869718,0
5874135,0
5879088,0
5879955,0
5882879,0
5885518,0
5886020,0
5886531,0
5890090,0
5891083,0
589600,0
5901508,0
5905437,0
5908032,0
5908947,0
5912149,0
5912157,0
591569,0
5916963,0
5923091,0
592542,0
592601,0
5926544,0
5927506,0
5927904,0
5928176,0
5928186,0
5928189,0
593090,0
5931103,0
5931767,0
5932178,0
5937322,0
5939793,0
5940103,0
5944113,0
5946985,0
595316,0
5953339,0
5954351,0
5956314,0
5959881,0
5961208,0
596245,0
5962539,0
5964173,0
596593,0
5966815,0
5966937,0
5967192,0
5970781,0
5970944,0
5971378,0
597206,0
597276,0
597395,0
5973982,0
597419,0
5975397,0
5976671,0
5977178,0
5979130,0
5979737,0
5982498,0
5982503,0
5983443,0
5984152,0
5984575,0
5984709,0
5985461,0
5988740,0
5988836,0
5990924,0
599180,0
5992115,0
5995602,0
5996301,0
5997580,0
5997735,0
5997766,0
5997872,0
5998282,0
5998635,0
6000848,0
6001251,0
6002346,0
6002984,0
6003120,0
6003174,0
6003769,0
60058,0
6011633,0
601321,0
6013388,0
6016990,0
6023350,0
60237,0
6024454,0
6024735,0
6026008,0
6027558,0
6027930,0
6028717,0
6028982,0
6029335,0
6029899,0
6030062,0
6030578,0
6030608,0
6030930,0
6032049,0
6032873,0
603632,0
603643,0
6037137,0
6038925,0
604247,0
6045371,0
6045375,0
6045675,0
6049162,0
605021,0
605156,0
6052215,0
6053049,0
6053078,0
6053747,0
6054458,0
6057600,0
6060130,0
6060411,0
6060571,0
6061013,0
6061611,0
6062716,0
6063460,0
6064534,0
6065631,0
6065700,0
6066509,0
6066627,0
6067138,0
6067205,0
6067210,0
6067238,0
6067244,0
6067277,0
6067289,0
6068100,0
6068194,0
6069766,0
6069940,0
6070034,0
6070258,0
6072081,0
6072236,0
6072310,0
6074092,0
6074216,0
6074366,0
6074717,0
6075164,0
6075554,0
6075596,0
6075716,0
60784,0
6078545,0
607860,0
6078800,0
6079762,0
6081445,0
6081621,0
6082348,0
6086674,0
6087589,0
608893,0
6090004,0
6092842,0
6097519,0
6097521,0
6097716,0
6104224,0
6105189,0
6105361,0
6110881,0
6111575,0
6111579,0
611296,0
611354,0
6113570,0
6113579,0
6114214,0
6114885,0
6115671,0
6115876,0
6116006,0
6118071,0
611940,0
611956,0
6120189,0
6120639,0
6124887,0
612533,0
612581,0
6126711,0
612726,0
6127664,0
6128766,0
6129476,0
61312,0
613140,0
6132527,0
6132861,0
6133379,0
6133610,0
6135462,0
6135480,0
613580,0
6135978,0
6136089,0
6136238,0
6137608,0
6138138,0
614030,0
6140792,0
6141448,0
6143948,0
6143959,0
6143974,0
6143977,0
6143981,0
6143988,0
6145845,0
6147231,0
6148348,0
614941,0
6149471,0
615268,0
6154576,0
6155074,0
6156594,0
6159134,0
6159625,0
61624,0
6164104,0
6164583,0
6164908,0
6167444,0
6168369,0
6169430,0
6172358,0
6173957,0
6175969,0
6177962,0
617838,0
6180077,0
6184403,0
618472,0
6185816,0
6186525,0
6186670,0
6187944,0
6190628,0
619117,0
6192316,0
619566,0
6196272,0
619673,0
6196992,0
6197223,0
6199362,0
6203712,0
6205530,0
6209048,0
6209053,0
6214212,0
6216057,0
6216912,0
621751,0
6218711,0
6220393,0
6222272,0
6223214,0
6223232,0
6224055,0
6225906,0
6227263,0
6227786,0
6229189,0
6229754,0
6229788,0
6230436,0
6231321,0
623270,0
6235454,0
6236100,0
6237457,0
623892,0
623895,0
6240177,0
6240366,0
6240625,0
6240804,0
6241204,0
6241231,0
6243646,0
6243658,0
6243884,0
6244053,0
6245632,0
6249203,0
624948,0
6250599,0
6251233,0
6253040,0
625494,0
6255876,0
6259544,0
62598,0
6260934,0
6261009,0
6264308,0
6266273,0
62663,0
6268216,0
627101,0
6271261,0
6273285,0
6273932,0
6285664,0
6286517,0
6287493,0
6290091,0
6290944,0
6291860,0
6294888,0
6298340,0
6298389,0
629914,0
6299646,0
6302529,0
6302745,0
6304482,0
6306618,0
6310248,0
6310427,0
6312142,0
6312948,0
6313362,0
6313511,0
6318032,0
6318419,0
6320452,0
6320754,0
6320811,0
6321454,0
6322358,0
6323022,0
6323206,0
6323577,0
63241,0
632662,0
63268,0
6327360,0
6327471,0
6328541,0
6329859,0
6330508,0
6331479,0
6332108,0
633216,0
6332174,0
6332719,0
6333342,0
6333530,0
6335365,0
6336903,0
6340172,0
6341319,0
6341338,0
6343589,0
6343900,0
6343969,0
6345910,0
6346027,0
6347730,0
6348070,0
6348372,0
6354018,0
6355075,0
6355150,0
6358529,0
6360435,0
6360608,0
6361181,0
6362575,0
6362669,0
6363158,0
6363802,0
6364890,0
6364979,0
636521,0
6365271,0
6365370,0
6365898,0
6368023,0
6368027,0
6368104,0
6377843,0
6378413,0
6380094,0
6386586,0
638679,0
6388194,0
6390353,0
6394168,0
6394838,0
6395406,0
6398375,0
6401078,0
6401150,0
6401525,0
64059,0
6407597,0
6407655,0
6412277,0
6417719,0
6418791,0
6419946,0
642058,0
6422386,0
642487,0
6425683,0
6425702,0
6426284,0
64291,0
6430084,0
6431942,0
6433709,0
643375,0
6433765,0
6433799,0
6434222,0
6435894,0
643821,0
6438301,0
6438864,0
6438879,0
6439593,0
6440620,0
6440857,0
6441868,0
6441897,0
6442513,0
6443693,0
6444144,0
6446344,0
6446779,0
6449152,0
6450349,0
6452271,0
6452909,0
6455694,0
645770,0
6461202,0
6461269,0
6464786,0
6465963,0
6466157,0
6466568,0
646766,0
6467756,0
6468035,0
6468220,0
6470253,0
6472583,0
6474258,0
6474813,0
6475290,0
6476256,0
6476702,0
6476796,0
6476923,0
6477345,0
64792,0
6481221,0
6481412,0
648198,0
6482902,0
6483353,0
6483692,0
6485864,0
6488493,0
6489201,0
6489548,0
6489582,0
6489915,0
649030,0
6493106,0
6495531,0
6496519,0
6496637,0
6497542,0
6497883,0
6498484,0
6499798,0
6501449,0
6502573,0
6503727,0
6504654,0
6504676,0
6504755,0
6504780,0
6504959,0
6505025,0
6506786,0
6507303,0
6507566,0
6507983,0
6508079,0
6508279,0
6508407,0
650902,0
6509068,0
6509926,0
650997,0
6511129,0
6512554,0
6513142,0
6514234,0
6514269,0
6514291,0
6514303,0
6514311,0
6514383,0
6515015,0
6515631,0
651594,0
6516827,0
6518415,0
6518800,0
6519183,0
6519463,0
6519543,0
6520270,0
6520607,0
6520630,0
6520659,0
6520691,0
6520700,0
6520775,0
6520893,0
6522276,0
6522361,0
652306,0
652363,0
6523634,0
652427,0
6524358,0
6524373,0
6524390,0
6526067,0
652623,0
6526373,0
6526569,0
6526813,0
6527103,0
6527154,0
6527209,0
6527805,0
6528322,0
6528473,0
6528877,0
6529013,0
6529319,0
6529331,0
6529891,0
6529980,0
6530039,0
6530194,0
6530845,0
6531090,0
6534036,0
6537171,0
653742,0
6539696,0
6541256,0
6542037,0
65423,0
6543565,0
6545103,0
6546199,0
6549409,0
6554194,0
65560,0
6556608,0
6557698,0
6557901,0
655881,0
6558935,0
656137,0
6563329,0
6563568,0
6563587,0
6564580,0
6564591,0
6565234,0
6565256,0
6565486,0
6565900,0
6569281,0
6571852,0
6573962,0
657536,0
6575833,0
6576584,0
6576854,0
6576976,0
6577404,0
6577409,0
6579708,0
6579769,0
6580336,0
6580378,0
6580438,0
6582489,0
6582624,0
6582783,0
6587215,0
658869,0
6588856,0
6590064,0
6591987,0
6593831,0
65951,0
6597892,0
6599433,0
6599786,0
65999,0
6600136,0
6600144,0
6601473,0
6601854,0
6601872,0
6602666,0
6604087,0
6605366,0
66060,0
6606911,0
660823,0
6609766,0
6610070,0
661252,0
6612915,0
661415,0
6621577,0
6621689,0
6626893,0
662704,0
6628988,0
6631079,0
6633170,0
6634249,0
6634776,0
6634877,0
6635085,0
6636205,0
6636263,0
6638283,0
6639194,0
663956,0
6643483,0
6644100,0
6645494,0
6645786,0
6650517,0
6651812,0
6653797,0
6655379,0
6656414,0
6657526,0
6657793,0
6658937,0
6678098,0
6678233,0
6679712,0
6679851,0
668223,0
6682314,0
6682808,0
6685138,0
6685383,0
6685585,0
6686456,0
6690085,0
6690362,0
6690484,0
6690494,0
6690497,0
6690897,0
6692914,0
669460,0
6696927,0
6698547,0
6701323,0
6701384,0
6702656,0
6702836,0
6706223,0
6707023,0
6708058,0
6708110,0
6711269,0
6711560,0
671250,0
6713256,0
6713323,0
6713631,0
6713650,0
6714779,0
6716129,0
6716594,0
6718843,0
671891,0
6719159,0
672268,0
672310,0
6724874,0
6726065,0
6728345,0
6728766,0
6730045,0
6731105,0
673254,0
673612,0
6738383,0
6738852,0
6743892,0
6744878,0
6746608,0
6746609,0
674706,0
6750375,0
675074,0
675202,0
675497,0
6756007,0
675871,0
6759076,0
6759822,0
6761014,0
6761066,0
6763317,0
6764342,0
6767375,0
6768904,0
676922,0
6770916,0
6771568,0
6771735,0
6772105,0
6773090,0
6774704,0
6774706,0
6775381,0
6776575,0
6778907,0
6780440,0
6782840,0
678376,0
6784489,0
6786635,0
6787941,0
6788198,0
6789463,0
6789806,0
6789986,0
6790506,0
6790519,0
6790544,0
6790551,0
679095,0
679439,0
6795923,0
6800363,0
6800796,0
6802599,0
6804895,0
6815408,0
681930,0
6819538,0
6829374,0
683256,0
6834096,0
684150,0
6847936,0
6854153,0
686380,0
68812,0
6882766,0
6882850,0
6883889,0
688415,0
6884740,0
6886344,0
6889590,0
6890135,0
6891946,0
6894369,0
689669,0
6898089,0
689950,0
6902565,0
690568,0
6906767,0
6907790,0
6909881,0
6909930,0
6911091,0
6912775,0
691319,0
6914241,0
6915375,0
6915944,0
6917852,0
6917889,0
6918143,0
6918407,0
691902,0
6921874,0
692290,0
692295,0
6924786,0
693092,0
6930940,0
6932166,0
693492,0
6941169,0
6942285,0
6942509,0
695241,0
6954737,0
6954794,0
695527,0
69558,0
696341,0
69652,0
696563,0
6967556,0
696993,0
6972262,0
697434,0
6974374,0
6978423,0
698164,0
6981777,0
69838,0
6986512,0
698701,0
699023,0
69994,0
7006300,0
700904,0
7011504,0
7012002,0
7013330,0
702137,0
7023724,0
7024122,0
7024343,0
7024588,0
7025601,0
7025665,0
7032364,0
7032390,0
7032470,0
7033687,0
70344,0
7036378,0
7037400,0
7040873,0
7041245,0
704142,0
7042226,0
7042258,0
7043154,0
7043356,0
7044302,0
704615,0
7048666,0
7049055,0
704962,0
70576,0
7059197,0
706033,0
70621,0
7068615,0
7077223,0
708156,0
708604,0
708899,0
709231,0
709457,0
70991,0
7099786,0
710205,0
710214,0
711382,0
711758,0
7124882,0
713313,0
71386,0
714157,0
7146928,0
715018,0
715302,0
715351,0
715982,0
716485,0
71699,0
7183429,0
71850,0
718642,0
718781,0
719521,0
7202913,0
7202918,0
720639,0
720879,0
7208819,0
721139,0
721276,0
7218939,0
72280,0
723509,0
725590,0
7256065,0
725884,0
7261528,0
726787,0
728383,0
728453,0
72867,0
728948,0
72907,0
731823,0
73265,0
73350,0
734036,0
73460,0
735555,0
736712,0
737382,0
737410,0
73752,0
737536,0
737806,0
739340,0
7398603,0
7406961,0
74254,0
742635,0
742895,0
74326,0
7438141,0
744059,0
7451251,0
7452623,0
7452957,0
7456819,0
745743,0
7457590,0
745865,0
746049,0
7463534,0
7475392,0
7477193,0
7477384,0
7477857,0
7478822,0
7478869,0
7478935,0
7480648,0
74807,0
7481665,0
748395,0
748409,0
7484416,0
7484906,0
7485522,0
7488620,0
74893,0
748980,0
74905,0
74935,0
7502518,0
7502730,0
7504253,0
7505811,0
7506239,0
7506392,0
7507647,0
7507702,0
7509043,0
7510393,0
7512348,0
7512542,0
7515095,0
7518036,0
751918,0
7519617,0
7521448,0
7522012,0
752233,0
7522479,0
7526649,0
7530366,0
7532598,0
7533793,0
7534154,0
75342,0
7534497,0
7534859,0
7535580,0
7538792,0
7540480,0
754137,0
7542063,0
754601,0
7546052,0
7546148,0
7547186,0
754753,0
754809,0
754899,0
7550106,0
7550611,0
7550756,0
7551043,0
7553009,0
755350,0
7555419,0
7555794,0
7556266,0
7557364,0
7557794,0
7561193,0
7561678,0
7563193,0
7565712,0
7565884,0
7570351,0
7570638,0
757192,0
757249,0
7574881,0
7576410,0
7576419,0
7576422,0
7576643,0
7576756,0
7576931,0
7576983,0
7576988,0
7576999,0
7577010,0
7577011,0
7577049,0
7577381,0
7577814,0
7580834,0
758330,0
7584049,0
7584191,0
7584282,0
7584303,0
758502,0
758575,0
7588314,0
7588519,0
7589524,0
7590037,0
759019,0
7591997,0
7592428,0
7593274,0
7593282,0
7593418,0
7593467,0
7593960,0
7594942,0
7597796,0
7597849,0
7598106,0
7598502,0
759908,0
760034,0
7606143,0
76092,0
7609874,0
761173,0
76148,0
7617775,0
7618310,0
7618469,0
7618557,0
7618649,0
7619254,0
7623144,0
7628474,0
7631107,0
7632516,0
7633798,0
7634215,0
763480,0
7636323,0
7637472,0
7639843,0
764000,0
764120,0
7641309,0
7641392,0
7641423,0
7642244,0
7642720,0
7643101,0
7643112,0
7644180,0
7644561,0
7645472,0
7645876,0
7645985,0
7647630,0
7649846,0
7650645,0
7650959,0
7652427,0
7653555,0
7654564,0
765602,0
765642,0
7663468,0
7664198,0
7664806,0
7665134,0
7666518,0
7670683,0
7670902,0
7671266,0
7671514,0
7676126,0
7676184,0
767728,0
7678475,0
7679243,0
7679270,0
7679861,0
768145,0
768197,0
7682070,0
7684039,0
7685639,0
76866,0
7686734,0
768717,0
7696229,0
7696272,0
7698344,0
7698883,0
769976,0
7700260,0
7701653,0
7705410,0
7705698,0
770758,0
7708160,0
77091,0
7709944,0
7710251,0
771140,0
7711854,0
7711960,0
7720195,0
772026,0
7721758,0
772426,0
7725788,0
7726273,0
7727482,0
7727550,0
7730628,0
7731219,0
7733077,0
7733379,0
7733587,0
7733619,0
7733845,0
7736270,0
7739333,0
7740257,0
774230,0
7743031,0
7744313,0
7746618,0
7747808,0
774828,0
7749337,0
7750051,0
7750223,0
7751501,0
7752877,0
7754499,0
7754531,0
7755300,0
7758550,0
7758719,0
7758828,0
7759903,0
7760021,0
7760386,0
7761780,0
7762505,0
77654,0
776971,0
7773594,0
7776098,0
7777043,0
777793,0
777896,0
7779474,0
7782925,0
778470,0
7784710,0
77860,0
7786837,0
7788984,0
7790468,0
7793842,0
7794452,0
7796292,0
7799628,0
7800053,0
780007,0
7800348,0
7801034,0
7802212,0
7804415,0
7805764,0
7808440,0
7808839,0
7808899,0
7808911,0
7813074,0
781393,0
7814090,0
7816827,0
7816946,0
7817878,0
7818813,0
7821680,0
7823287,0
7824520,0
7825441,0
7825724,0
7826470,0
7826971,0
7829479,0
7833399,0
7834276,0
7836265,0
7839571,0
7839664,0
7839675,0
7839715,0
7839767,0
7839773,0
7839780,0
7839801,0
7839956,0
7840027,0
7840037,0
7840054,0
7840062,0
7840076,0
7840120,0
7840126,0
7840132,0
7840154,0
7840186,0
7840199,0
7840201,0
7841189,0
7841198,0
7841329,0
7841415,0
7841431,0
7841702,0
7842660,0
7843109,0
7843502,0
7845340,0
7846434,0
7847614,0
7847651,0
7848010,0
7849279,0
7851046,0
7852575,0
7854584,0
785562,0
7857601,0
7857709,0
7862099,0
7862818,0
786305,0
7863243,0
7863367,0
7864357,0
7864427,0
7867400,0
7867560,0
7870590,0
7871445,0
7872127,0
787294,0
7874797,0
7876310,0
7879302,0
7879811,0
7880554,0
788290,0
7883027,0
7884502,0
7884588,0
7884867,0
788920,0
7889776,0
7890890,0
7894656,0
7894670,0
7896807,0
789788,0
78984,0
7901701,0
790300,0
790307,0
790323,0
790375,0
7904080,0
7909737,0
790981,0
7911062,0
7911361,0
791146,0
7912872,0
7912910,0
791366,0
7914658,0
7917439,0
7918104,0
7918165,0
7923479,0
792523,0
7926822,0
7926902,0
7927905,0
792936,0
7930301,0
793065,0
7933175,0
7934426,0
7935519,0
793903,0
793964,0
794011,0
79426,0
7950901,0
795192,0
795286,0
7953093,0
7954308,0
7954731,0
79564,0
796506,0
7965134,0
7966018,0
7967117,0
796882,0
7971983,0
7978022,0
7980218,0
7985874,0
7986656,0
798689,0
7987511,0
7989274,0
7989591,0
7989864,0
7991758,0
7995896,0
7997879,0
7997937,0
79990,0
8005256,0
8006880,0
8007109,0
8008622,0
8008629,0
8010681,0
8010983,0
801130,0
8013818,0
801396,0
80141,0
8017513,0
8017588,0
8019775,0
8022535,0
8023476,0
8023617,0
8023919,0
8024219,0
8025130,0
8026045,0
8026597,0
8027746,0
8028402,0
8028406,0
8028624,0
8028701,0
8029484,0
8030539,0
8032107,0
8032199,0
8032218,0
8035295,0
8036027,0
8036998,0
8037008,0
8037010,0
8039586,0
80407,0
8043202,0
8043379,0
8043533,0
8044404,0
8044413,0
8045263,0
804544,0
8046304,0
8046630,0
8047825,0
8047884,0
804900,0
8050683,0
8050719,0
805533,0
8055623,0
8057090,0
8059123,0
8059262,0
8059333,0
806235,0
8063655,0
806712,0
806732,0
8069244,0
807071,0
8071075,0
807122,0
807295,0
807410,0
8076441,0
8077990,0
8079156,0
8079491,0
8083389,0
8083408,0
8085182,0
8086133,0
8086634,0
8087060,0
8089094,0
8092617,0
8093209,0
8094263,0
80966,0
8098907,0
81026,0
8107736,0
8108517,0
8113484,0
8113493,0
8116809,0
8116987,0
811713,0
8118074,0
8118472,0
8118842,0
812458,0
8124683,0
8125271,0
8126642,0
8126643,0
8128765,0
8131268,0
81334,0
8135585,0
8139411,0
8142028,0
8143599,0
8143605,0
8146506,0
8146616,0
8149237,0
8151303,0
8152467,0
8152862,0
8153190,0
8157012,0
8159079,0
8160525,0
8161237,0
8161414,0
8161518,0
8161780,0
8162373,0
8163476,0
8163603,0
8164544,0
8167943,0
8169632,0
8169963,0
8170587,0
8175816,0
8176838,0
8178635,0
8178652,0
8179450,0
81825,0
8182562,0
8182975,0
8184498,0
8185619,0
8185839,0
8186048,0
8186417,0
8187231,0
8187904,0
8190268,0
8192542,0
819650,0
8197166,0
8197213,0
8197435,0
8201210,0
820179,0
8202348,0
8204873,0
8206119,0
8206550,0
8207021,0
8207336,0
8209669,0
821,0
821110,0
821129,0
8214012,0
8214545,0
8215052,0
8218528,0
8223095,0
8224167,0
8224366,0
8226687,0
822714,0
8227336,0
8227396,0
8227490,0
8227884,0
822911,0
8229467,0
8229981,0
8230944,0
8231253,0
82317,0
823472,0
8235030,0
8235236,0
8235263,0
8237650,0
8238387,0
8239274,0
8239280,0
8239287,0
8239308,0
8239326,0
8239349,0
8239354,0
8243155,0
8243168,0
8243170,0
8243201,0
8247319,0
8247477,0
8247509,0
8247894,0
8248244,0
8249422,0
8249863,0
8251447,0
8252620,0
8254545,0
8256326,0
8256361,0
8259852,0
8262047,0
8264362,0
8264965,0
8267034,0
8269477,0
8270732,0
8271029,0
8271351,0
8273082,0
827323,0
827428,0
8279311,0
8281357,0
8281488,0
82820,0
8283667,0
8283676,0
8286223,0
8287191,0
82873,0
8287517,0
82876,0
8291599,0
829175,0
8291967,0
8297803,0
8300788,0
8301579,0
8301876,0
8303321,0
8304278,0
8304526,0
8305150,0
8305685,0
8309899,0
8311041,0
831232,0
8312322,0
8313884,0
8316417,0
8316446,0
8316842,0
8318404,0
8318946,0
8320256,0
8321521,0
83246,0
8329624,0
8331564,0
8331679,0
8332417,0
8337407,0
8338159,0
833851,0
8338792,0
8339685,0
8341363,0
8344280,0
8346389,0
8347227,0
8349536,0
8351532,0
8352026,0
8352765,0
8353832,0
8354789,0
8355222,0
8355428,0
8355448,0
8356345,0
8356473,0
8357493,0
8358,0
8358207,0
8359240,0
8359985,0
8362777,0
8363721,0
8365927,0
8366039,0
8366981,0
83714,0
8372712,0
8376888,0
8378890,0
83799,0
8380431,0
8383332,0
8383392,0
8384480,0
8385280,0
8385326,0
8386206,0
8388172,0
8390005,0
8390953,0
8391152,0
8392104,0
8392437,0
8394417,0
8395159,0
8395918,0
839679,0
8397851,0
8398125,0
8398821,0
8399484,0
8400069,0
8400266,0
840651,0
8407338,0
8408096,0
8409029,0
8411024,0
8411293,0
8412419,0
8412998,0
8414488,0
8416228,0
8417761,0
8420510,0
842213,0
8422729,0
8423500,0
8423628,0
8423657,0
8425419,0
8428317,0
8432859,0
8435493,0
8437886,0
8440066,0
8441887,0
8442980,0
8447405,0
8448659,0
8448704,0
8448705,0
8450169,0
8451469,0
8451477,0
8454211,0
8455385,0
8455418,0
8455420,0
8455900,0
8458106,0
8458385,0
8460664,0
8460776,0
846125,0
8462128,0
8463595,0
8464194,0
8468200,0
8473596,0
8474764,0
8475866,0
8475905,0
847646,0
8477480,0
8479187,0
8480140,0
8482302,0
8482772,0
8483011,0
8484827,0
8485494,0
8486183,0
8487998,0
8488864,0
8490863,0
8492668,0
8495416,0
8495578,0
8495717,0
8496298,0
8496807,0
8497170,0
849781,0
8498733,0
8499006,0
8499766,0
8499792,0
8501637,0
8505252,0
8507166,0
8507749,0
8509633,0
8511826,0
851445,0
8515829,0
8517460,0
8518756,0
8520909,0
8526235,0
8527396,0
8527560,0
8527956,0
8528900,0
8530398,0
853717,0
854252,0
8547872,0
85498,0
855023,0
8557025,0
8564346,0
8565308,0
8565627,0
8566015,0
8567348,0
8570745,0
8571941,0
85747,0
8575750,0
8575949,0
8576288,0
8576814,0
8576887,0
8578164,0
858421,0
8585158,0
8585336,0
8587392,0
8587432,0
8587533,0
8588996,0
8590347,0
859061,0
8591118,0
8591502,0
8594518,0
859472,0
8596268,0
8598153,0
8598671,0
8599157,0
8600366,0
8600866,0
860103,0
8601657,0
860197,0
860551,0
860643,0
8608647,0
8609521,0
861126,0
8611471,0
8612436,0
8612493,0
8614214,0
8614661,0
8615665,0
8617940,0
8619372,0
8625426,0
8627719,0
8628120,0
8628346,0
863124,0
8635557,0
8637867,0
8639032,0
8640030,0
8640310,0
8643032,0
8643641,0
8645133,0
8645413,0
864647,0
864662,0
8646732,0
